Date,Close
11/19/2015 16:00:00,48.33
11/20/2015 16:00:00,48.4
11/23/2015 16:00:00,48.13
11/24/2015 16:00:00,47.62
11/25/2015 16:00:00,47.71
11/27/2015 16:00:00,47.87
11/30/2015 16:00:00,48.12
12/1/2015 16:00:00,48.6
12/2/2015 16:00:00,47.94
12/3/2015 16:00:00,46.89
12/4/2015 16:00:00,47.73
12/7/2015 16:00:00,47.3
12/8/2015 16:00:00,47.34
12/9/2015 16:00:00,46.59
12/10/2015 16:00:00,46.82
12/11/2015 16:00:00,45.87
12/14/2015 16:00:00,46.72
12/15/2015 16:00:00,46.97
12/16/2015 16:00:00,46.82
12/17/2015 16:00:00,46.46
12/18/2015 16:00:00,45.73
12/21/2015 16:00:00,46.19
12/22/2015 16:00:00,46.47
12/23/2015 16:00:00,46.73
12/24/2015 16:00:00,46.53
12/28/2015 16:00:00,46.57
12/29/2015 16:00:00,47.09
12/30/2015 16:00:00,46.48
12/31/2015 16:00:00,45.73
1/4/2016 16:00:00,44.75
1/5/2016 16:00:00,44.96
1/6/2016 16:00:00,44.62
1/7/2016 16:00:00,44.11
1/8/2016 16:00:00,43.77
1/11/2016 16:00:00,43.97
1/12/2016 16:00:00,44.66
1/13/2016 16:00:00,43.42
1/14/2016 16:00:00,44.52
1/15/2016 16:00:00,43.67
1/19/2016 16:00:00,44.52
1/20/2016 16:00:00,44.48
1/21/2016 16:00:00,44.82
1/22/2016 16:00:00,45.75
1/25/2016 16:00:00,45.08
1/26/2016 16:00:00,45.7
1/27/2016 16:00:00,45.23
1/28/2016 16:00:00,45.51
1/29/2016 16:00:00,47.28
2/1/2016 16:00:00,47.19
2/2/2016 16:00:00,46.52
2/3/2016 16:00:00,47.4
2/4/2016 16:00:00,48.27
2/5/2016 16:00:00,47.3
2/8/2016 16:00:00,45.91
2/9/2016 16:00:00,46.05
2/10/2016 16:00:00,46.36
2/11/2016 16:00:00,45.84
2/12/2016 16:00:00,46.54
2/16/2016 16:00:00,47.18
2/17/2016 16:00:00,47.93
2/18/2016 16:00:00,48.16
2/19/2016 16:00:00,48.33
2/22/2016 16:00:00,48.96
2/23/2016 16:00:00,48.6
2/24/2016 16:00:00,49.15
2/25/2016 16:00:00,49.74
2/26/2016 16:00:00,48.99
2/29/2016 16:00:00,47.82
3/1/2016 16:00:00,49.17
3/2/2016 16:00:00,48.64
3/3/2016 16:00:00,48.65
3/4/2016 16:00:00,48.58
3/7/2016 16:00:00,48.29
3/8/2016 16:00:00,47.92
3/9/2016 16:00:00,48.23
3/10/2016 16:00:00,48.22
3/11/2016 16:00:00,49.07
3/14/2016 16:00:00,49.21
3/15/2016 16:00:00,49.41
3/16/2016 16:00:00,49.96
3/17/2016 16:00:00,50.32
3/18/2016 16:00:00,50.79
3/21/2016 16:00:00,50.21
3/22/2016 16:00:00,49.96
3/23/2016 16:00:00,50.16
3/24/2016 16:00:00,49.89
3/28/2016 16:00:00,49.76
3/29/2016 16:00:00,50.85
3/30/2016 16:00:00,51.04
3/31/2016 16:00:00,51.29
4/1/2016 16:00:00,51.69
4/4/2016 16:00:00,51.21
4/5/2016 16:00:00,50.49
4/6/2016 16:00:00,50.88
4/7/2016 16:00:00,50.15
4/8/2016 16:00:00,50.23
4/11/2016 16:00:00,49.88
4/12/2016 16:00:00,50.11
4/13/2016 16:00:00,50.15
4/14/2016 16:00:00,49.84
4/15/2016 16:00:00,49.89
4/18/2016 16:00:00,50.42
4/19/2016 16:00:00,50.37
4/20/2016 16:00:00,49.78
4/21/2016 16:00:00,49.21
4/22/2016 16:00:00,49.02
4/25/2016 16:00:00,49.44
4/26/2016 16:00:00,49.45
4/27/2016 16:00:00,49.6
4/28/2016 16:00:00,49.17
4/29/2016 16:00:00,48.86
5/2/2016 16:00:00,49.55
5/3/2016 16:00:00,49.35
5/4/2016 16:00:00,49.48
5/5/2016 16:00:00,49.63
5/6/2016 16:00:00,51.32
5/9/2016 16:00:00,51.81
5/10/2016 16:00:00,52.78
5/11/2016 16:00:00,52.68
5/12/2016 16:00:00,52.62
5/13/2016 16:00:00,51.93
5/16/2016 16:00:00,52.13
5/17/2016 16:00:00,51.58
5/18/2016 16:00:00,51.23
5/19/2016 16:00:00,50.89
5/20/2016 16:00:00,51.22
5/23/2016 16:00:00,50.93
5/24/2016 16:00:00,52.19
5/25/2016 16:00:00,52
5/26/2016 16:00:00,52.13
5/27/2016 16:00:00,52.57
5/31/2016 16:00:00,52.67
6/1/2016 16:00:00,52.96
6/2/2016 16:00:00,53.33
6/3/2016 16:00:00,53.03
6/6/2016 16:00:00,53.32
6/7/2016 16:00:00,53.26
6/8/2016 16:00:00,53.7
6/9/2016 16:00:00,53.67
6/10/2016 16:00:00,53.19
6/13/2016 16:00:00,52.81
6/14/2016 16:00:00,52.88
6/15/2016 16:00:00,52.88
6/16/2016 16:00:00,53.14
6/17/2016 16:00:00,52.22
6/20/2016 16:00:00,52.68
6/21/2016 16:00:00,52.72
6/22/2016 16:00:00,52.22
6/23/2016 16:00:00,52.82
6/24/2016 16:00:00,51.63
6/27/2016 16:00:00,51.23
6/28/2016 16:00:00,52.39
6/29/2016 16:00:00,53.22
6/30/2016 16:00:00,54.37
7/1/2016 16:00:00,54.46
7/5/2016 16:00:00,54.72
7/6/2016 16:00:00,54.36
7/7/2016 16:00:00,54.22
7/8/2016 16:00:00,54.85
7/11/2016 16:00:00,55.15
7/12/2016 16:00:00,55.1
7/13/2016 16:00:00,55.29
7/14/2016 16:00:00,55.28
7/15/2016 16:00:00,55.17
7/18/2016 16:00:00,55.13
7/19/2016 16:00:00,55.2
7/20/2016 16:00:00,55.46
7/21/2016 16:00:00,54.97
7/22/2016 16:00:00,55.24
7/25/2016 16:00:00,55.18
7/26/2016 16:00:00,55.46
7/27/2016 16:00:00,55
7/28/2016 16:00:00,55.36
7/29/2016 16:00:00,55.18
8/1/2016 16:00:00,55.18
8/2/2016 16:00:00,54.71
8/3/2016 16:00:00,52.23
8/4/2016 16:00:00,52.79
8/5/2016 16:00:00,52.6
8/8/2016 16:00:00,52
8/9/2016 16:00:00,52.1
8/10/2016 16:00:00,52.1
8/11/2016 16:00:00,51.7
8/12/2016 16:00:00,51.68
8/15/2016 16:00:00,51.49
8/16/2016 16:00:00,50.77
8/17/2016 16:00:00,51.39
8/18/2016 16:00:00,51.26
8/19/2016 16:00:00,51.27
8/22/2016 16:00:00,51.42
8/23/2016 16:00:00,52.06
8/24/2016 16:00:00,51.36
8/25/2016 16:00:00,51.51
8/26/2016 16:00:00,51.74
8/29/2016 16:00:00,51.64
8/30/2016 16:00:00,51.47
8/31/2016 16:00:00,51.53
9/1/2016 16:00:00,51.9
9/2/2016 16:00:00,52.17
9/6/2016 16:00:00,51.85
9/7/2016 16:00:00,51.57
9/8/2016 16:00:00,51.14
9/9/2016 16:00:00,50.14
9/12/2016 16:00:00,50.58
9/13/2016 16:00:00,49.67
9/14/2016 16:00:00,49.19
9/15/2016 16:00:00,49.97
9/16/2016 16:00:00,49.61
9/19/2016 16:00:00,49.65
9/20/2016 16:00:00,49.67
9/21/2016 16:00:00,50.75
9/22/2016 16:00:00,51.17
9/23/2016 16:00:00,50.6
9/26/2016 16:00:00,50.13
9/27/2016 16:00:00,50.31
9/28/2016 16:00:00,50.12
9/29/2016 16:00:00,49.86
9/30/2016 16:00:00,49.74
10/3/2016 16:00:00,49.88
10/4/2016 16:00:00,49.45
10/5/2016 16:00:00,49.85
10/6/2016 16:00:00,50.41
10/7/2016 16:00:00,49.99
10/10/2016 16:00:00,50.27
10/11/2016 16:00:00,49.57
10/12/2016 16:00:00,50.05
10/13/2016 16:00:00,49.87
10/14/2016 16:00:00,50.03
10/17/2016 16:00:00,49.93
10/18/2016 16:00:00,50.03
10/19/2016 16:00:00,49.91
10/20/2016 16:00:00,49.83
10/21/2016 16:00:00,49.58
10/24/2016 16:00:00,50.26
10/25/2016 16:00:00,49.86
10/26/2016 16:00:00,50
10/27/2016 16:00:00,48.38
10/28/2016 16:00:00,49.17
10/31/2016 16:00:00,49.24
11/1/2016 16:00:00,49.28
11/2/2016 16:00:00,49.33
11/3/2016 16:00:00,49.06
11/4/2016 16:00:00,48.97
11/7/2016 16:00:00,49.78
11/8/2016 16:00:00,50.09
11/9/2016 16:00:00,50.26
11/10/2016 16:00:00,49.9
11/11/2016 16:00:00,50.27
11/14/2016 16:00:00,50.06
11/15/2016 16:00:00,50.77
11/16/2016 16:00:00,51.61
11/17/2016 16:00:00,52.53
11/18/2016 16:00:00,52.15
11/21/2016 16:00:00,52.72
11/22/2016 16:00:00,53.16
11/23/2016 16:00:00,53.8
11/25/2016 16:00:00,53.62
11/28/2016 16:00:00,53.31
11/29/2016 16:00:00,53.27
11/30/2016 16:00:00,52.31
12/1/2016 16:00:00,51.66
12/2/2016 16:00:00,51.69
12/5/2016 16:00:00,51.82
12/6/2016 16:00:00,51.63
12/7/2016 16:00:00,52.41
12/8/2016 16:00:00,52.36
12/9/2016 16:00:00,52.4
12/12/2016 16:00:00,52.41
12/13/2016 16:00:00,53.05
12/14/2016 16:00:00,53.02
12/15/2016 16:00:00,53.64
12/16/2016 16:00:00,53.52
12/19/2016 16:00:00,53.68
12/20/2016 16:00:00,54.54
12/21/2016 16:00:00,54.29
12/22/2016 16:00:00,53.81
12/23/2016 16:00:00,54
12/27/2016 16:00:00,54.07
12/28/2016 16:00:00,53.6
12/29/2016 16:00:00,53.64
12/30/2016 16:00:00,53.14
1/3/2017 16:00:00,53.67
1/4/2017 16:00:00,54.33
1/5/2017 16:00:00,54.31
1/6/2017 16:00:00,54.92
1/9/2017 16:00:00,54.05
1/10/2017 16:00:00,54.12
1/11/2017 16:00:00,54.27
1/12/2017 16:00:00,54.71
1/13/2017 16:00:00,55.15
1/17/2017 16:00:00,55.22
1/18/2017 16:00:00,55.04
1/19/2017 16:00:00,54.68
1/20/2017 16:00:00,54.79
1/23/2017 16:00:00,54.33
1/24/2017 16:00:00,54.26
1/25/2017 16:00:00,54.27
1/26/2017 16:00:00,53.93
1/27/2017 16:00:00,54.05
1/30/2017 16:00:00,54.08
1/31/2017 16:00:00,53.72
2/1/2017 16:00:00,52.69
2/2/2017 16:00:00,52.73
2/3/2017 16:00:00,53.36
2/6/2017 16:00:00,53.43
2/7/2017 16:00:00,53.21
2/8/2017 16:00:00,53.89
2/9/2017 16:00:00,54.74
2/10/2017 16:00:00,54.54
2/13/2017 16:00:00,55.05
2/14/2017 16:00:00,55.07
2/15/2017 16:00:00,55.54
2/16/2017 16:00:00,55.63
2/17/2017 16:00:00,55.99
2/21/2017 16:00:00,56.2
2/22/2017 16:00:00,56.91
2/23/2017 16:00:00,57.45
2/24/2017 16:00:00,58.15
2/27/2017 16:00:00,57.79
2/28/2017 16:00:00,57.7
3/1/2017 16:00:00,58.56
3/2/2017 16:00:00,58.32
3/3/2017 16:00:00,58.75
3/6/2017 16:00:00,58.51
3/7/2017 16:00:00,58.48
3/8/2017 16:00:00,58.73
3/9/2017 16:00:00,58.73
3/10/2017 16:00:00,58.64
3/13/2017 16:00:00,58.95
3/14/2017 16:00:00,58.69
3/15/2017 16:00:00,58.83
3/16/2017 16:00:00,58.63
3/17/2017 16:00:00,58.9
3/20/2017 16:00:00,58.35
3/21/2017 16:00:00,58.08
3/22/2017 16:00:00,57.94
3/23/2017 16:00:00,57.93
3/24/2017 16:00:00,57.97
3/27/2017 16:00:00,57.75
3/28/2017 16:00:00,57.9
3/29/2017 16:00:00,57.96
3/30/2017 16:00:00,57.97
3/31/2017 16:00:00,57.66
4/3/2017 16:00:00,57.82
4/4/2017 16:00:00,57.69
4/5/2017 16:00:00,57.79
4/6/2017 16:00:00,57.83
4/7/2017 16:00:00,57.91
4/10/2017 16:00:00,57.97
4/11/2017 16:00:00,58.13
4/12/2017 16:00:00,57.9
4/13/2017 16:00:00,57.6
4/17/2017 16:00:00,58.23
4/18/2017 16:00:00,58.18
4/19/2017 16:00:00,58.28
4/20/2017 16:00:00,58.9
4/21/2017 16:00:00,59.2
4/24/2017 16:00:00,59.72
4/25/2017 16:00:00,59.81
4/26/2017 16:00:00,60
4/27/2017 16:00:00,59.95
4/28/2017 16:00:00,59.57
5/1/2017 16:00:00,59.55
5/2/2017 16:00:00,59.32
5/3/2017 16:00:00,59.23
5/4/2017 16:00:00,60.13
5/5/2017 16:00:00,60
5/8/2017 16:00:00,59.92
5/9/2017 16:00:00,59.87
5/10/2017 16:00:00,59.63
5/11/2017 16:00:00,59.93
5/12/2017 16:00:00,59.89
5/15/2017 16:00:00,60.45
5/16/2017 16:00:00,59.88
5/17/2017 16:00:00,59.57
5/18/2017 16:00:00,60.02
5/19/2017 16:00:00,60.34
5/22/2017 16:00:00,61.16
5/23/2017 16:00:00,61.17
5/24/2017 16:00:00,61.38
5/25/2017 16:00:00,62.26
5/26/2017 16:00:00,62.05
5/30/2017 16:00:00,62.27
5/31/2017 16:00:00,62.64
6/1/2017 16:00:00,62.62
6/2/2017 16:00:00,62.86
6/5/2017 16:00:00,62.73
6/6/2017 16:00:00,62.22
6/7/2017 16:00:00,62.55
6/8/2017 16:00:00,61.88
6/9/2017 16:00:00,61.43
6/12/2017 16:00:00,61.59
6/13/2017 16:00:00,62.26
6/14/2017 16:00:00,62.31
6/15/2017 16:00:00,62.74
6/16/2017 16:00:00,62.33
6/19/2017 16:00:00,62.6
6/20/2017 16:00:00,62.31
6/21/2017 16:00:00,62.69
6/22/2017 16:00:00,62.46
6/23/2017 16:00:00,62.4
6/26/2017 16:00:00,62.17
6/27/2017 16:00:00,61.43
6/28/2017 16:00:00,62.03
6/29/2017 16:00:00,60.81
6/30/2017 16:00:00,61.17
7/3/2017 16:00:00,60.66
7/5/2017 16:00:00,61.18
7/6/2017 16:00:00,60.9
7/7/2017 16:00:00,61.39
7/10/2017 16:00:00,61.4
7/11/2017 16:00:00,61.02
7/12/2017 16:00:00,61.72
7/13/2017 16:00:00,61.64
7/14/2017 16:00:00,61.81
7/17/2017 16:00:00,62.63
7/18/2017 16:00:00,62.53
7/19/2017 16:00:00,62.88
7/20/2017 16:00:00,63.12
7/21/2017 16:00:00,63.36
7/24/2017 16:00:00,63.24
7/25/2017 16:00:00,63.2
7/26/2017 16:00:00,63.51
7/27/2017 16:00:00,63.49
7/28/2017 16:00:00,63.12
7/31/2017 16:00:00,64.25
8/1/2017 16:00:00,64.64
8/2/2017 16:00:00,61.99
8/3/2017 16:00:00,61.99
8/4/2017 16:00:00,61.54
8/7/2017 16:00:00,62.04
8/8/2017 16:00:00,61.79
8/9/2017 16:00:00,61.65
8/10/2017 16:00:00,61.25
8/11/2017 16:00:00,61.42
8/14/2017 16:00:00,62.03
8/15/2017 16:00:00,62.35
8/16/2017 16:00:00,62.42
8/17/2017 16:00:00,60.55
8/18/2017 16:00:00,60.18
8/21/2017 16:00:00,60.39
8/22/2017 16:00:00,61.31
8/23/2017 16:00:00,61.08
8/24/2017 16:00:00,60.76
8/25/2017 16:00:00,61.16
8/28/2017 16:00:00,61.42
8/29/2017 16:00:00,61.51
8/30/2017 16:00:00,61.61
8/31/2017 16:00:00,61.86
9/1/2017 16:00:00,61.5
9/5/2017 16:00:00,60.93
9/6/2017 16:00:00,61.21
9/7/2017 16:00:00,61.42
9/8/2017 16:00:00,61.33
9/11/2017 16:00:00,62.16
9/12/2017 16:00:00,62.29
9/13/2017 16:00:00,62
9/14/2017 16:00:00,61.78
9/15/2017 16:00:00,62.03
9/18/2017 16:00:00,62.77
9/19/2017 16:00:00,62.59
9/20/2017 16:00:00,62.55
9/21/2017 16:00:00,62.38
9/22/2017 16:00:00,63.12
9/25/2017 16:00:00,63.56
9/26/2017 16:00:00,63.74
9/27/2017 16:00:00,64.18
9/28/2017 16:00:00,64.11
9/29/2017 16:00:00,64.48
10/2/2017 16:00:00,64.44
10/3/2017 16:00:00,64.42
10/4/2017 16:00:00,64.29
10/5/2017 16:00:00,64.46
10/6/2017 16:00:00,63.74
10/9/2017 16:00:00,63.76
10/10/2017 16:00:00,63.94
10/11/2017 16:00:00,63.37
10/12/2017 16:00:00,63.59
10/13/2017 16:00:00,63.54
10/16/2017 16:00:00,63.6
10/17/2017 16:00:00,63.32
10/18/2017 16:00:00,63.54
10/19/2017 16:00:00,63.78
10/20/2017 16:00:00,64.22
10/23/2017 16:00:00,64
10/24/2017 16:00:00,63.7
10/25/2017 16:00:00,64.11
10/26/2017 16:00:00,64.47
10/27/2017 16:00:00,65.09
10/30/2017 16:00:00,64.72
10/31/2017 16:00:00,64.72
11/1/2017 16:00:00,62.76
11/2/2017 16:00:00,63.29
11/3/2017 16:00:00,63.52
11/6/2017 16:00:00,63.89
11/7/2017 16:00:00,63.49
11/8/2017 16:00:00,64.41
11/9/2017 16:00:00,64.44
11/10/2017 16:00:00,64
11/13/2017 16:00:00,64.08
11/14/2017 16:00:00,64.86
11/15/2017 16:00:00,64.26
11/16/2017 16:00:00,64.77
11/17/2017 16:00:00,64.19
11/20/2017 16:00:00,64.16
11/21/2017 16:00:00,64.14
11/22/2017 16:00:00,63.86
11/24/2017 13:00:00,64.07
11/27/2017 16:00:00,64.08
11/28/2017 16:00:00,64.21
11/29/2017 16:00:00,64.36
11/30/2017 16:00:00,65.72
12/1/2017 16:00:00,65.21
12/4/2017 16:00:00,66.12
12/5/2017 16:00:00,65.44
12/6/2017 16:00:00,65.28
12/7/2017 16:00:00,65.6
12/8/2017 16:00:00,65.86
12/11/2017 16:00:00,65.92
12/12/2017 16:00:00,65.6
12/13/2017 16:00:00,65.41
12/14/2017 16:00:00,64.95
12/15/2017 16:00:00,65.98
12/18/2017 16:00:00,66.17
12/19/2017 16:00:00,66.08
12/20/2017 16:00:00,65.8
12/21/2017 16:00:00,65.32
12/22/2017 16:00:00,65.16
12/26/2017 16:00:00,65.7
12/27/2017 16:00:00,65.75
12/28/2017 16:00:00,66
12/29/2017 16:00:00,65.57
1/2/2018 16:00:00,65.18
1/3/2018 16:00:00,65.71
1/4/2018 16:00:00,66.63
1/5/2018 16:00:00,67.29
1/8/2018 16:00:00,67.43
1/9/2018 16:00:00,68.15
1/10/2018 16:00:00,68.51
1/11/2018 16:00:00,68.92
1/12/2018 16:00:00,68.61
1/16/2018 16:00:00,68.76
1/17/2018 16:00:00,69.13
1/18/2018 16:00:00,68.97
1/19/2018 16:00:00,69.06
1/22/2018 16:00:00,70.1
1/23/2018 16:00:00,70.19
1/24/2018 16:00:00,70.07
1/25/2018 16:00:00,70.4
1/26/2018 16:00:00,71.29
1/29/2018 16:00:00,71.52
1/30/2018 16:00:00,71.27
1/31/2018 16:00:00,70.42
2/1/2018 16:00:00,70.05
2/2/2018 16:00:00,68.78
2/5/2018 16:00:00,65.06
2/6/2018 16:00:00,65.38
2/7/2018 16:00:00,64.58
2/8/2018 16:00:00,66.53
2/9/2018 16:00:00,68.73
2/12/2018 16:00:00,69.32
2/13/2018 16:00:00,69.52
2/14/2018 16:00:00,69.2
2/15/2018 16:00:00,70.22
2/16/2018 16:00:00,71.36
2/20/2018 16:00:00,70.86
2/21/2018 16:00:00,69.9
2/22/2018 16:00:00,71.06
2/23/2018 16:00:00,73.1
2/26/2018 16:00:00,72.68
2/27/2018 16:00:00,72.11
2/28/2018 16:00:00,71.69
3/1/2018 16:00:00,70.94
3/2/2018 16:00:00,71.99
3/5/2018 16:00:00,72.47
3/6/2018 16:00:00,72.11
3/7/2018 16:00:00,72.53
3/8/2018 16:00:00,73.05
3/9/2018 16:00:00,74.11
3/12/2018 16:00:00,73.82
3/13/2018 16:00:00,73.75
3/14/2018 16:00:00,73.8
3/15/2018 16:00:00,73.83
3/16/2018 16:00:00,74.22
3/19/2018 16:00:00,73.62
3/20/2018 16:00:00,73.46
3/21/2018 16:00:00,73.17
3/22/2018 16:00:00,71.34
3/23/2018 16:00:00,70.01
3/26/2018 16:00:00,71.28
3/27/2018 16:00:00,70.28
3/28/2018 16:00:00,70.74
3/29/2018 16:00:00,71.31
4/2/2018 16:00:00,70.54
4/3/2018 16:00:00,70.97
4/4/2018 16:00:00,71.13
4/5/2018 16:00:00,71.24
4/6/2018 16:00:00,69.84
4/9/2018 16:00:00,70.13
4/10/2018 16:00:00,71.13
4/11/2018 16:00:00,70.85
